OBJECTID,省,省代码,市,市代码,县,县代码,年度,县类型,市类型,省类型,x,y,县代码_,area,人口,标记,dem,road,resid_sum,gaia_sum,crop_sum,bare_sum,mj,resid_lv,crop_lv,gaia_lv,bare_lv,pop_lv,population,class,forest_sum,cfg_sum,gaia_resid,black_revise,forest_lv,cfg_lv,gaia_crop_sum,gaia_c_lv,geo_subdivision,peo_subdivision,pop,eco_subdivision,pl,geo_subdivision1,geo_subdivision2,worldpop,landscan,geo_subdivision3,geo_subdivision4,city_lv,town_lv,gj_lv,city_sum,town_sum,gj_sum,geo_subdivision6,lake_lv,black_revise1,Shape_Length,Shape_Area,区县,lake_sum,pop2010,pop2000
874,河南省,410000,平顶山市,410400,郏县,410425,0,县,地级市,省,113.2200012,34.0008011,410425,725.3649902,533168.000000000000000, ,165.532429815999990,0.000000000000000,109102.000000000000000,60992.000000000000000,600738.000000000000000,0.000000000000000,725.365135231127850,0.135368816143543,0.745368479701928,0.075676108909342,0.000000000000000,735.034096183393670,506377.000000000000000,3,29678.000000000000000,0.000000000000000,0.000000000000000,0.168669820697916,0.036823117133582,0.000000000000000,0.000000000000000,0.075676108909342,4,4,533168.000000000000000,4.000000000000000,2,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.013037850085575,0.121938887581851,0.000392078476117,10508.000000000000000,98278.000000000000000,316.0000000,1.000000000000000,0.019411606831825,0.168669820697916,161695.748667693090000,725365135.231127860000000,郏,15645.000000000000000,571524.000000000000000,533168.000000000000000
875,河南省,410000,平顶山市,410400,鲁山县,410423,0,县,地级市,省,112.7279968,33.7439003,410423,2410.4799805,822541.000000000000000, ,350.471870398000020,0.000000000000000,101139.000000000000000,132919.000000000000000,1231586.000000000000000,0.000000000000000,2410.481190602426500,0.037762230235282,0.459836799716732,0.049627916833699,0.000000000000000,341.235358378726690,788472.000000000000000,3,976037.000000000000000,0.000000000000000,0.000000000000000,0.274926682064987,0.364422566093736,0.000000000000000,0.000000000000000,0.049627916833699,4,4,822541.000000000000000,4.000000000000000,2,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.003072458622353,0.028180445616806,0.006509325996123,8229.000000000000000,75476.000000000000000,17434.0000000,4.000000000000000,0.039037287495622,0.274926682064987,291515.628436192990000,2410481190.602426500000000,鲁山,104554.000000000000000,789901.000000000000000,822541.000000000000000
876,河南省,410000,平顶山市,410400,汝州市,410482,0,县级市,地级市,省,112.7979965,34.1582985,410482,1570.3399658,923245.000000000000000,补充,345.528962729999990,0.000000000000000,132350.000000000000000,131690.000000000000000,1267888.000000000000000,1073.000000000000000,1570.335789035631900,0.075853001638264,0.726657427586971,0.075474739597605,0.000614962378223,587.926831192706910,974541.000000000000000,2,130161.000000000000000,0.000000000000000,0.000000000000000,0.166504521800809,0.074598432536744,0.000000000000000,0.000000000000000,0.075474739597605,4,4,923245.000000000000000,4.000000000000000,2,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.008430085387965,0.065481744232552,0.001941172017747,14709.000000000000000,114254.000000000000000,3387.0000000,1.000000000000000,0.020049607527853,0.166504521800809,211082.043215567830000,1570335789.035631900000000,汝州,34983.000000000000000,927934.000000000000000,923245.000000000000000
877,河南省,410000,平顶山市,410400,石龙区,410404,0,市辖区,地级市,省,112.8830032,33.8886986,410404,31.5298004,53499.000000000000000, ,231.704545454999990,0.000000000000000,22978.000000000000000,17521.000000000000000,10806.000000000000000,0.000000000000000,31.529813910185091,0.655893780733733,0.308451048594687,0.500126857526144,0.000000000000000,1696.775726321505100,42066.000000000000000,1,0.000000000000000,0.000000000000000,0.000000000000000,1.536132678592589,0.000000000000000,0.000000000000000,0.000000000000000,0.500126857526144,4,4,53499.000000000000000,4.000000000000000,1,4.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.000000000000000,0.013587145949572,0.642306634784162,0.000000000000000,476.000000000000000,22502.0000000,1.000000000000000,0.004738374427792,1.536132678592589,30428.628118380147000,31529813.910185091000000,石龙,166.000000000000000,54912.000000000000000,53499.000000000000000
878,河南省,410000,平顶山市,410400,卫东区,410403,0,市辖区,地级市,省,113.3629990,33.7630005,410403,108.1159973,274444.000000000000000, ,135.307189542000000,0.000000000000000,40208.000000000000000,49617.000000000000000,61931.000000000000000,0.000000000000000,108.116444505755170,0.334707174690812,0.515537953536029,0.413031383969210,0.000000000000000,2538.421758269364500,315705.000000000000000,1,6540.000000000000000,0.000000000000000,0.000000000000000,4.646561522992599,0.054441527120919,0.000000000000000,0.000000000000000,0.413031383969210,4,4,274444.000000000000000,4.000000000000000,1,4.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,5,4.000000000000000,0.239917316995719,0.049763218521231,0.045026639173861,28821.000000000000000,5978.000000000000000,5409.0000000,2.000000000000000,0.004894742805367,4.646561522992599,61910.407812839898000,108116444.505755170000000,卫东,588.000000000000000,302603.000000000000000,274444.000000000000000
879,河南省,410000,平顶山市,410400,舞钢市,410481,0,县级市,地级市,省,113.5130005,33.2854004,410481,626.3469849,313089.000000000000000, ,175.628278220999990,0.000000000000000,69428.000000000000000,103380.000000000000000,403024.000000000000000,0.000000000000000,626.346939042286750,0.099761316826071,0.579106483731497,0.148547054984721,0.000000000000000,499.865102836474760,294839.000000000000000,2,178436.000000000000000,0.000000000000000,0.000000000000000,0.074710814071853,0.256395263138457,0.000000000000000,0.000000000000000,0.148547054984721,4,4,313089.000000000000000,4.000000000000000,2,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.022240388054300,0.077071178063605,0.000449750708166,15478.000000000000000,53637.000000000000000,313.0000000,1.000000000000000,0.029922072673649,0.074710814071853,141695.001323069850000,626346939.042286750000000,舞钢,20824.000000000000000,313828.000000000000000,313089.000000000000000
880,河南省,410000,平顶山市,410400,新华区,410405,0,市辖区,地级市,省,113.1760025,33.7668991,410402,196.5030060,337733.000000000000000, ,112.440860215000000,0.000000000000000,37160.000000000000000,75793.000000000000000,109453.000000000000000,0.000000000000000,196.503040674121710,0.170195869691469,0.501303781629180,0.347138201063657,0.000000000000000,1718.716710277145900,336957.000000000000000,1,531.000000000000000,0.000000000000000,0.000000000000000,4.109442321845066,0.002432023864536,0.000000000000000,0.000000000000000,0.347138201063657,4,4,337733.000000000000000,4.000000000000000,1,4.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.073153079405601,0.080027783399328,0.017015006886539,15972.000000000000000,17473.000000000000000,3715.0000000,2.000000000000000,0.298401542038175,4.109442321845066,77356.773879171931000,196503040.674121710000000,新华,65152.000000000000000,389866.000000000000000,337733.000000000000000
881,河南省,410000,平顶山市,410400,叶县,410422,0,县,地级市,省,113.3379974,33.5461006,410422,1386.4200439,838691.000000000000000, ,114.799793601999990,0.000000000000000,182513.000000000000000,148963.000000000000000,1200183.000000000000000,0.000000000000000,1386.421808087296500,0.118479028572440,0.779103493719114,0.096699914708741,0.000000000000000,604.932829457190340,702345.000000000000000,3,76802.000000000000000,0.000000000000000,0.000000000000000,0.145861241075386,0.049856319015196,0.000000000000000,0.000000000000000,0.096699914708741,4,4,838691.000000000000000,4.000000000000000,2,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.008527285833489,0.109655079399585,0.000296663339365,13136.000000000000000,168920.000000000000000,457.0000000,1.000000000000000,0.017270090766911,0.145861241075386,228482.216831875060000,1386421808.087296500000000,叶,26604.000000000000000,777203.000000000000000,838691.000000000000000
882,河南省,410000,平顶山市,410400,湛河区,410411,0,市辖区,地级市,省,113.2519989,33.6980019,410411,115.7490005,235227.000000000000000, ,95.088607594899997,0.000000000000000,42538.000000000000000,46821.000000000000000,79273.000000000000000,0.000000000000000,115.748939391090470,0.330751883975780,0.616382859993700,0.364054115370492,0.000000000000000,2032.216251403211100,345928.000000000000000,1,99.000000000000000,0.000000000000000,0.000000000000000,2.857397895855894,0.000769769065626,0.000000000000000,0.000000000000000,0.364054115370492,4,4,235227.000000000000000,4.000000000000000,1,4.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,5,4.000000000000000,0.209439389411153,0.119096492709037,0.002216001855590,26936.000000000000000,15317.000000000000000,285.0000000,1.000000000000000,0.037189953948379,2.857397895855894,66771.061255278561000,115748939.391090470000000,湛河,4783.000000000000000,286661.000000000000000,235227.000000000000000
883,河南省,410000,濮阳市,410900,范县,410926,0,县,地级市,省,115.5299988,35.7969017,410926,604.7659912,479818.000000000000000, ,48.802455357100001,0.000000000000000,137359.000000000000000,60735.000000000000000,505751.000000000000000,3310.000000000000000,604.765498730649370,0.204414768351088,0.752647977259089,0.090384546741046,0.004925872227099,793.394481457611160,447760.000000000000000,3,880.000000000000000,0.000000000000000,0.000000000000000,0.230906588041898,0.001309597450105,0.000000000000000,0.000000000000000,0.090384546741046,4,4,479818.000000000000000,1.000000000000000,2,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.017771832669492,0.179911902423842,0.006731033257755,11942.000000000000000,120894.000000000000000,4523.0000000,1.000000000000000,0.026273798842729,0.230906588041898,134096.900208552690000,604765498.730649350000000,范,17655.000000000000000,469874.000000000000000,479818.000000000000000
884,河南省,410000,濮阳市,410900,华龙区,410902,0,市辖区,地级市,省,115.0279999,35.7765999,410902,305.9559937,495334.000000000000000, ,53.529670329699997,0.000000000000000,87286.000000000000000,81503.000000000000000,244677.000000000000000,0.000000000000000,305.956403576045720,0.256760454541918,0.719741742501122,0.239749184594665,0.000000000000000,1618.971388947018100,607028.000000000000000,1,7831.000000000000000,0.000000000000000,0.000000000000000,5.765113373886564,0.023035665736977,0.000000000000000,0.000000000000000,0.239749184594665,4,4,495334.000000000000000,1.000000000000000,1,4.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.155692978690679,0.090642447199490,0.010425028651749,52928.000000000000000,30814.000000000000000,3544.0000000,2.000000000000000,0.000603027898874,5.765113373886564,100955.568221782250000,305956403.576045690000000,华龙,205.000000000000000,655674.000000000000000,495334.000000000000000
885,河南省,410000,濮阳市,410900,南乐县,410923,0,县,地级市,省,115.2350006,36.0914993,410923,624.3389893,468360.000000000000000, ,47.411575562700001,0.000000000000000,90514.000000000000000,72585.000000000000000,600542.000000000000000,0.000000000000000,624.339416857575200,0.130478155940316,0.865696055026947,0.104633061724461,0.000000000000000,750.169392042560620,476557.000000000000000,3,901.000000000000000,0.000000000000000,0.000000000000000,0.304609137708830,0.001298813647637,0.000000000000000,0.000000000000000,0.104633061724461,4,4,468360.000000000000000,1.000000000000000,2,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.013011200869670,0.116251749848717,0.001215205221929,9026.000000000000000,80645.000000000000000,843.0000000,1.000000000000000,0.002509694295823,0.304609137708830,169071.375071280460000,624339416.857575180000000,南乐,1741.000000000000000,458487.000000000000000,468360.000000000000000
886,河南省,410000,濮阳市,410900,濮阳县,410928,0,县,地级市,省,115.1449966,35.5862999,410928,1444.5899658,1034788.000000000000000, ,54.593308199799999,0.000000000000000,246064.000000000000000,176803.000000000000000,1315843.000000000000000,0.000000000000000,1444.592001478375100,0.153301355567872,0.819788817602313,0.110150772028686,0.000000000000000,716.319526290212140,968721.000000000000000,3,6549.000000000000000,0.000000000000000,0.000000000000000,0.562506231912101,0.004080119715253,0.000000000000000,0.000000000000000,0.110150772028686,4,4,1034788.000000000000000,1.000000000000000,2,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.010259174125984,0.134519970786071,0.008522210655817,16467.000000000000000,215918.000000000000000,13679.0000000,1.000000000000000,0.021691483909904,0.562506231912101,213835.356720525980000,1444592001.478375200000000,濮阳,34817.000000000000000,1046654.000000000000000,1034788.000000000000000
887,河南省,410000,濮阳市,410900,清丰县,410922,0,县,地级市,省,115.1589966,35.9216003,410922,831.5930176,654160.000000000000000, ,50.534090909100001,0.000000000000000,129976.000000000000000,89090.000000000000000,781072.000000000000000,0.000000000000000,831.593287994185180,0.140667847766062,0.845323114962253,0.096418558483708,0.000000000000000,786.634791505502450,592425.000000000000000,3,11813.000000000000000,0.000000000000000,0.000000000000000,0.264458253113171,0.012784739380043,0.000000000000000,0.000000000000000,0.096418558483708,4,4,654160.000000000000000,1.000000000000000,2,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.008449205141793,0.129680742527241,0.002537900097029,7807.000000000000000,119824.000000000000000,2345.0000000,1.000000000000000,0.001257586316737,0.264458253113171,176648.844995217830000,831593287.994185210000000,清丰,1162.000000000000000,635927.000000000000000,654160.000000000000000
888,河南省,410000,濮阳市,410900,台前县,410927,0,县,地级市,省,115.8619995,35.9584007,410927,441.6369934,325872.000000000000000, ,44.923780487800002,0.000000000000000,90333.000000000000000,25496.000000000000000,362126.000000000000000,570.000000000000000,441.636982438029690,0.184087160300122,0.737966712174312,0.051957603965460,0.001161587474910,737.872970027214020,323113.000000000000000,3,3405.000000000000000,0.000000000000000,0.000000000000000,0.185584025170975,0.006938956758017,0.000000000000000,0.000000000000000,0.051957603965460,4,4,325872.000000000000000,1.000000000000000,2,4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.009529093039790,0.166233357023475,0.008324710236857,4676.000000000000000,81572.000000000000000,4085.0000000,1.000000000000000,0.063677410225476,0.185584025170975,140882.814414811180000,441636982.438029710000000,台前,31247.000000000000000,332124.000000000000000,325872.000000000000000
